,score
7416,3.0
7450,1.0
7470,0.0
7473,0.0
7478,0.0
7487,0.0
7494,0.0
7516,5.0
7520,1.0
7526,1.0
7528,4.0
7531,4.0
7532,-1.0
7536,0.0
7557,0.0
7585,0.0
7591,0.0
7605,0.0
7608,0.0
7612,2.0
7622,0.0
7628,1.0
7633,0.0
7656,0.0
7677,0.0
7680,1.0
7688,4.0
7697,0.0
7700,0.0
7701,3.0
7711,0.0
7717,6.0
7722,0.0
7741,1.0
7747,4.0
7750,1.0
7754,0.0
7774,0.0
7780,4.0
7783,0.0
7786,1.0
7789,-2.0
7790,7.0
7791,2.0
7803,0.0
7806,2.0
7827,0.0
7836,0.0
7837,0.0
7840,1.0
7862,2.0
7873,1.0
7874,0.0
7876,4.0
7881,0.0
7886,0.0
7889,8.0
7903,1.0
7915,0.0
7918,1.0
7920,4.0
7923,1.0
7926,0.0
7982,1.0
7984,2.0
7993,0.0
7994,0.0
8030,1.0
8084,4.0
8086,0.0
8094,1.0
8095,0.0
8096,0.0
8097,0.0
8099,1.0
8130,1.0
8132,2.0
8136,1.0
8139,4.0
8169,4.0
8228,1.0
8229,0.0
8231,0.0
8275,0.0
8276,0.0
8280,0.0
8283,1.0
8288,4.0
8292,1.0
8294,0.0
8299,0.0
8310,1.0
8312,0.0
8316,-2.0
8321,1.0
8350,1.0
8354,0.0
8420,-3.0
8428,0.0
8435,0.0
8439,0.0
8458,1.0
8461,1.0
8463,4.0
8466,0.0
8469,1.0
8494,-1.0
8529,1.0
8559,1.0
8583,1.0
8630,4.0
8632,1.0
8634,1.0
8641,0.0
8646,1.0
8648,0.0
8653,0.0
8655,0.0
8662,0.0
8681,0.0
8683,4.0
8686,1.0
8693,2.0
8697,1.0
8700,1.0
8739,0.0
8746,0.0
8749,1.0
8751,0.0
8770,1.0
8776,2.0
8780,2.0
8786,0.0
8790,1.0
8792,4.0
8795,1.0
8798,1.0
8813,2.0
8830,4.0
8833,0.0
8839,0.0
8841,0.0
8846,1.0
8849,0.0
8871,1.0
8874,1.0
8876,4.0
8879,1.0
8883,0.0
8886,0.0
8902,1.0
8903,0.0
8918,1.0
8931,1.0
8954,1.0
8956,3.0
8959,1.0
8961,0.0
8985,4.0
8987,1.0
8993,1.0
8996,0.0
9001,0.0
