,score
33006,4.0
33038,1.0
33052,4.0
33066,3.0
33082,1.0
33108,1.0
33111,4.0
33143,4.0
33156,2.0
33171,2.0
33194,4.0
33201,1.0
33230,4.0
33268,3.0
33290,4.0
33293,1.0
33321,4.0
33391,4.0
33422,1.0
33428,4.0
33440,4.0
33446,1.0
33448,3.0
33452,1.0
33472,3.0
33482,5.0
33488,1.0
33490,4.0
33511,4.0
33523,4.0
33544,2.0
33548,2.0
33558,1.0
33586,4.0
33602,3.0
33623,1.0
33628,4.0
33635,8.0
33655,3.0
33658,3.0
33678,4.0
33680,1.0
33686,4.0
33714,4.0
33717,1.0
33720,3.0
33731,1.0
33740,4.0
33758,1.0
33780,1.0
33783,4.0
33802,2.0
33809,4.0
33843,4.0
33846,3.0
33852,4.0
33874,4.0
33877,1.0
33894,4.0
33899,4.0
33901,3.0
33911,1.0
33956,3.0
33975,4.0
33988,1.0
33995,4.0
34005,1.0
34010,4.0
34039,4.0
34053,1.0
34070,3.0
34076,4.0
34078,4.0
34083,4.0
34089,1.0
34107,4.0
34126,4.0
34129,1.0
34136,3.0
34147,4.0
34178,2.0
34180,4.0
34183,1.0
34192,4.0
34196,1.0
34237,3.0
34246,4.0
34260,4.0
34263,1.0
34281,4.0
34325,3.0
34331,1.0
34335,2.0
34356,1.0
34358,4.0
34361,1.0
34383,1.0
34407,2.0
34435,4.0
34459,3.0
34475,1.0
34497,4.0
34499,2.0
34580,4.0
34627,3.0
34660,1.0
34674,4.0
34681,4.0
34691,4.0
34703,2.0
34710,2.0
34715,3.0
34798,4.0
34817,4.0
34854,2.0
34878,2.0
34909,4.0
34919,1.0
34976,3.0
35012,1.0
35073,4.0
35081,1.0
