,score
40256,3.0
40271,2.0
40296,1.0
40302,3.0
40338,4.0
40361,2.0
40363,4.0
40471,3.0
40476,9.0
40499,2.0
40617,4.0
40632,1.0
40702,3.0
40737,5.0
40753,2.0
40762,1.0
40764,5.0
40784,2.0
40804,2.0
40849,2.0
40888,1.0
41047,2.0
41274,2.0
41314,1.0
41379,4.0
41418,1.0
41436,3.0
41487,2.0
41522,2.0
41669,2.0
41691,1.0
41697,1.0
41732,2.0
41753,5.0
41771,1.0
41783,2.0
41797,6.0
41799,6.0
41818,5.0
41825,1.0
41826,1.0
41833,9.0
41847,2.0
41883,2.0
41909,4.0
41997,3.0
42095,3.0
42098,2.0
42111,2.0
42133,2.0
42231,3.0
42251,3.0
42282,3.0
42283,3.0
42297,2.0
42310,3.0
42313,3.0
42318,3.0
42326,3.0
42336,1.0
42359,1.0
42427,3.0
42531,3.0
42549,2.0
42655,2.0
42699,2.0
42763,2.0
42774,1.0
42936,2.0
42952,3.0
42971,1.0
43052,5.0
43107,4.0
43117,3.0
43145,2.0
43223,2.0
43224,7.0
43239,1.0
43434,6.0
43442,4.0
43470,4.0
43505,1.0
43510,1.0
43524,2.0
43530,2.0
43548,2.0
43602,2.0
43604,2.0
43688,2.0
43689,1.0
43736,2.0
43866,1.0
43910,5.0
43917,2.0
43943,7.0
43976,2.0
43978,1.0
43979,1.0
43981,1.0
43982,1.0
43983,1.0
44086,4.0
44141,2.0
44142,5.0
44145,1.0
44185,1.0
44250,5.0
44258,3.0
44308,2.0
44336,1.0
44344,2.0
44348,4.0
44387,3.0
44388,1.0
44428,1.0
44448,4.0
44466,3.0
44486,3.0
44511,4.0
44526,1.0
44582,9.0
44589,1.0
44623,4.0
44647,2.0
44670,1.0
44671,1.0
44672,1.0
44673,1.0
44689,2.0
44766,7.0
44777,1.0
44792,3.0
44800,2.0
44868,1.0
44875,2.0
44920,8.0
44939,1.0
44940,1.0
44960,1.0
44982,1.0
45015,1.0
45121,2.0
45226,2.0
45248,2.0
45304,5.0
45317,2.0
45332,4.0
45380,2.0
45399,1.0
45403,2.0
45405,4.0
45478,8.0
45483,1.0
45491,6.0
45501,1.0
45528,1.0
45531,4.0
45628,2.0
45663,2.0
45673,2.0
45677,1.0
45682,5.0
45718,2.0
45722,2.0
45766,2.0
45777,4.0
45783,2.0
45802,3.0
45825,2.0
45921,1.0
45926,2.0
45929,1.0
45942,2.0
45970,2.0
46012,1.0
