,score
21705,-2.0
21713,-1.0
21721,-3.0
21733,-1.0
21748,-1.0
21768,-1.0
21774,-2.0
21784,-4.0
21790,-1.0
21791,-1.0
21802,-1.0
21804,-2.0
21819,-2.0
21834,-2.0
21837,-4.0
21848,-1.0
21852,-4.0
21875,-2.0
21876,-1.0
21905,-2.0
21909,-2.0
21932,-3.0
21954,-4.0
21961,-2.0
21967,-1.0
21993,-2.0
22002,-1.0
22011,-2.0
22019,-3.0
22020,-1.0
22022,-1.0
22041,-1.0
22048,-3.0
22054,-1.0
22159,-4.0
22162,-2.0
22190,-2.0
22192,-4.0
22197,-1.0
22204,-1.0
22207,-2.0
22215,-3.0
22240,-1.0
22262,-2.0
22269,-1.0
22272,-3.0
22286,-2.0
22327,-1.0
22334,-1.0
22337,-4.0
22362,-1.0
22366,-1.0
22388,-1.0
22390,-2.0
22401,-4.0
22402,-1.0
22409,-2.0
22419,-1.0
22429,-1.0
22430,-2.0
22440,-2.0
22441,-1.0
22489,-1.0
22523,-1.0
22525,-2.0
22534,-2.0
22535,-2.0
22536,-4.0
22540,-1.0
22543,-1.0
22546,-1.0
22547,-1.0
22551,-2.0
22609,-1.0
22610,-2.0
22616,-1.0
22625,-2.0
22650,-2.0
22655,-1.0
22669,-1.0
22698,-2.0
22723,-1.0
22757,-1.0
22762,-1.0
22765,-1.0
22769,-4.0
22781,-2.0
22823,-2.0
22837,-4.0
22841,-2.0
22843,-1.0
22846,-2.0
22863,-1.0
22866,-3.0
22877,-2.0
22886,-1.0
22890,-3.0
22909,-2.0
22947,-2.0
22993,-3.0
23083,-2.0
23155,-1.0
23213,-2.0
23223,-1.0
23229,-2.0
23233,-4.0
23275,-4.0
23327,-2.0
23332,-3.0
23338,-6.0
23375,-1.0
23423,-2.0
23428,-5.0
23435,-2.0
23436,-1.0
23452,-2.0
23469,-2.0
23490,-2.0
23528,-4.0
23539,-2.0
23546,-2.0
23554,-1.0
23584,-3.0
23642,-2.0
23645,-5.0
23653,-4.0
23663,-1.0
23665,-1.0
23696,-1.0
23711,-2.0
23713,-4.0
23741,-1.0
23750,-4.0
23755,-4.0
23758,-4.0
23764,-3.0
23780,-2.0
23781,-1.0
23788,-2.0
23797,-3.0
23805,-4.0
23846,-1.0
23847,-1.0
23848,-1.0
23849,-1.0
23850,-1.0
23851,-1.0
23852,-1.0
23853,-1.0
23854,-1.0
23855,-1.0
23859,-4.0
23893,-2.0
23899,-6.0
23900,-6.0
23956,-2.0
24024,-2.0
24061,-1.0
24066,-1.0
24077,-2.0
24097,-2.0
24124,-2.0
24126,-1.0
24174,-2.0
24233,-2.0
24245,-2.0
24247,-2.0
24248,-2.0
24274,-5.0
24333,-2.0
24415,-5.0
24422,-6.0
24453,-1.0
24457,-1.0
24458,-4.0
24480,-1.0
24482,-1.0
24501,-1.0
24505,-1.0
24558,-3.0
24571,-2.0
24634,-2.0
24643,-3.0
24688,-5.0
24714,-2.0
24770,-3.0
24785,-3.0
24796,-1.0
24803,-1.0
24844,-4.0
24853,-1.0
24860,-2.0
24901,-4.0
24906,-7.0
24914,-2.0
24919,-2.0
24924,-1.0
24928,-2.0
24938,-2.0
24964,-2.0
24970,-2.0
24974,-7.0
24983,-2.0
24992,-3.0
25001,-2.0
25014,-1.0
25015,-1.0
25017,-3.0
25021,-5.0
25072,-1.0
25109,-4.0
25120,-2.0
25126,-1.0
25135,-3.0
25183,-2.0
25190,-3.0
25194,-2.0
25205,-1.0
25225,-3.0
25257,-1.0
25301,-4.0
25304,-4.0
25326,-1.0
25344,-1.0
25354,-2.0
25362,-1.0
25379,-2.0
25397,-2.0
25406,-4.0
25412,-4.0
25426,-1.0
25445,-2.0
25446,-2.0
25447,-1.0
25479,-1.0
25490,-2.0
25497,-2.0
25515,-3.0
25533,-3.0
25548,-1.0
25551,-1.0
25559,-2.0
25590,-1.0
25597,-1.0
25609,-3.0
25620,-4.0
25658,-1.0
25660,-7.0
25662,-4.0
25675,-1.0
25689,-1.0
25693,-1.0
25716,-2.0
25779,-3.0
25780,-2.0
25785,-3.0
25800,-1.0
25806,-4.0
25807,-3.0
